Date,YoY,InfChange
2019-09-30,2.622934,-0.002837593398413496
2019-10-31,2.747596,0.047527692271326805
2019-11-30,2.772021,0.00888958929915451
2019-12-31,2.752609,-0.007002832951121252
2020-01-31,2.790484,0.01375967309559778
2020-02-29,2.800101,0.0034463555426227366
2020-03-31,2.606553,-0.06912179239248883
2020-04-30,2.179323,-0.1639061242951898
2020-05-31,2.01414,-0.07579555669352378
2020-06-30,1.993544,-0.01022570427080538
2020-07-31,2.281283,0.14433541471871214
2020-08-31,2.213149,-0.029866526862296405
2020-09-30,1.980283,-0.10521930516201128
2020-10-31,1.747303,-0.11764985105664194
2020-11-30,1.697582,-0.028455854536963643
2020-12-31,1.600671,-0.05708766940271515
2021-01-31,1.400569,-0.1250113233762591
2021-02-28,1.405123,0.003251535625877766
2021-03-31,1.592366,0.13325737319793363
2021-04-30,2.209393,0.38749068995444524
2021-05-31,2.562825,0.15996791879036465
2021-06-30,2.558145,-0.0018261098592373681
2021-07-31,2.323597,-0.0916867495783078
2021-08-31,2.332419,0.003796699685874927
2021-09-30,2.610662,0.11929374610651022
2021-10-31,3.007604,0.15204649242222867
2021-11-30,3.184384,0.0587776848281889
2021-12-31,3.456458,0.08544007255406383
2022-01-31,3.965498,0.14727214969775426
2022-02-28,4.280304,0.07938624606543732
2022-03-31,4.534344,0.05935092460722413
2022-04-30,4.703935,0.037401441090486376
2022-05-31,4.950974,0.052517519906206234
2022-06-30,5.39633,0.08995320920691552
2022-07-31,5.59073,0.03602448330624708
2022-08-31,5.951312,0.06449640744589713
2022-09-30,6.348017,0.06665841078404222
2022-10-31,6.312946,-0.005524717403875834
2022-11-30,6.422543,0.01736067439829192
2022-12-31,6.538167,0.01800283781673384
2023-01-31,6.487554,-0.007741160481217313
2023-02-28,6.525,0.005771975077201619
2023-03-31,6.390946,-0.020544674329502022
2023-04-30,6.264224,-0.019828363437901064
2023-05-31,5.975255,-0.04613005537477588
2023-06-30,5.586684,-0.06503002800717284
2023-07-31,5.405751,-0.032386474695901835
2023-08-31,5.172225,-0.043199548036896296
2023-09-30,4.95977,-0.04107613261217369
2023-10-31,4.882928,-0.015493057137730193
2023-11-30,4.688293,-0.03986030512839833
2023-12-31,4.554396,-0.02855986176631886
2024-01-31,4.603922367,0.0108744094716402
2024-02-29,4.403102398,-0.043619321307291736
2024-03-31,4.509212494,0.02409893897725346
